year	month	day	hour	minute	second	rain	flow	baseflow	quick_flow
1994	1	4	0	0	0	0.0142	0.2664	0.0600	0.2064
1994	1	5	0	0	0	0.4218	0.1870	0.0606	0.1265
1994	1	6	0	0	0	0.0406	0.1802	0.0611	0.1191
1994	1	7	0	0	0	0.0958	0.1456	0.0617	0.0839
1994	1	8	0	0	0	0.0183	0.1171	0.0623	0.0548
1994	1	9	0	0	0	0.1537	0.0917	0.0628	0.0288
1994	1	10	0	0	0	0.0896	0.1578	0.0634	0.0945
1994	1	11	0	0	0	0.0933	0.1453	0.0639	0.0813
1994	1	12	0	0	0	0.4265	0.1153	0.0645	0.0507
1994	1	13	0	0	0	0.1931	0.1993	0.0651	0.1343
1994	1	14	0	0	0	0.1938	0.2176	0.0656	0.1519
1994	1	15	0	0	0	0.0229	0.1645	0.0662	0.0983
1994	1	16	0	0	0	0.0278	0.1074	0.0668	0.0406
1994	1	17	0	0	0	0.0505	0.0793	0.0673	0.0119
1994	1	18	0	0	0	0.1702	0.0693	0.0679	0.0014
1994	1	19	0	0	0	0.0143	0.1232	0.0685	0.0547
1994	1	20	0	0	0	0.0137	0.0906	0.0690	0.0216
1994	1	21	0	0	0	0.0132	0.0696	0.0696	0.0000
1994	1	22	0	0	0	0.0045	0.0656	0.0656	0.0000
1994	1	23	0	0	0	0.2785	0.0760	0.0760	0.0000
1994	1	24	0	0	0	0.0512	0.1060	0.0744	0.0316
1994	1	25	0	0	0	0.4029	0.0724	0.0724	0.0000
1994	1	26	0	0	0	0.1330	0.1534	0.0712	0.0822
1994	1	27	0	0	0	0.7904	0.1835	0.0696	0.1138
1994	1	28	0	0	0	0.0113	0.2834	0.0680	0.2154
1994	1	29	0	0	0	0.0544	0.1443	0.0664	0.0778
1994	1	30	0	0	0	0.0285	0.1524	0.0648	0.0876
1994	1	31	0	0	0	0.0156	0.1095	0.0632	0.0463
1994	2	1	0	0	0	0.2950	0.0783	0.0616	0.0167
1994	2	2	0	0	0	0.0016	0.1512	0.0600	0.0912
1994	2	3	0	0	0	0.4145	0.0900	0.0584	0.0316
1994	2	4	0	0	0	0.0293	0.1339	0.0568	0.0771
1994	2	5	0	0	0	0.0243	0.1583	0.0552	0.1031
1994	2	6	0	0	0	0.0847	0.1061	0.0536	0.0525
1994	2	7	0	0	0	0.0230	0.0944	0.0520	0.0424
1994	2	8	0	0	0	0.0983	0.0766	0.0504	0.0262
1994	2	9	0	0	0	0.0026	0.0825	0.0488	0.0337
1994	2	10	0	0	0	0.0000	0.0730	0.0472	0.0258
1994	2	11	0	0	0	0.0000	0.0572	0.0456	0.0116
1994	2	12	0	0	0	0.0000	0.0507	0.0440	0.0068
1994	2	13	0	0	0	0.0006	0.0459	0.0424	0.0035
1994	2	14	0	0	0	0.0036	0.0420	0.0408	0.0012
1994	2	15	0	0	0	0.0769	0.0391	0.0391	0.0000
1994	2	16	0	0	0	0.1086	0.0376	0.0376	0.0000
1994	2	17	0	0	0	0.0105	0.0359	0.0359	0.0000
1994	2	18	0	0	0	0.0000	0.0359	0.0359	0.0000
1994	2	19	0	0	0	0.0000	0.0351	0.0351	0.0000
1994	2	20	0	0	0	0.0524	0.0335	0.0335	0.0000
1994	2	21	0	0	0	0.1590	0.0322	0.0322	0.0000
1994	2	22	0	0	0	0.0086	0.0315	0.0315	0.0000
1994	2	23	0	0	0	0.0695	0.0304	0.0304	0.0000
1994	2	24	0	0	0	0.0920	0.0302	0.0302	0.0000
1994	2	25	0	0	0	0.2995	0.0294	0.0294	0.0000
1994	2	26	0	0	0	0.8411	0.0672	0.0299	0.0373
1994	2	27	0	0	0	0.1599	0.1717	0.0304	0.1413
1994	2	28	0	0	0	0.0992	0.2943	0.0309	0.2635
1994	3	1	0	0	0	0.0172	0.2718	0.0313	0.2404
1994	3	2	0	0	0	0.0550	0.1567	0.0318	0.1248
1994	3	3	0	0	0	0.3106	0.1273	0.0323	0.0950
1994	3	4	0	0	0	0.0052	0.1859	0.0328	0.1531
1994	3	5	0	0	0	0.1237	0.1084	0.0333	0.0751
1994	3	6	0	0	0	0.0635	0.1242	0.0338	0.0904
1994	3	7	0	0	0	0.0434	0.0946	0.0342	0.0604
1994	3	8	0	0	0	0.1399	0.0907	0.0347	0.0560
1994	3	9	0	0	0	0.0209	0.1393	0.0352	0.1040
1994	3	10	0	0	0	0.0048	0.0776	0.0357	0.0419
1994	3	11	0	0	0	0.1353	0.0550	0.0362	0.0188
1994	3	12	0	0	0	0.1667	0.0824	0.0367	0.0458
1994	3	13	0	0	0	0.0974	0.1000	0.0371	0.0629
1994	3	14	0	0	0	0.1113	0.1029	0.0376	0.0653
1994	3	15	0	0	0	0.0131	0.1108	0.0381	0.0726
1994	3	16	0	0	0	0.1912	0.0622	0.0386	0.0237
1994	3	17	0	0	0	0.0168	0.0512	0.0391	0.0121
1994	3	18	0	0	0	0.1230	0.0472	0.0396	0.0076
1994	3	19	0	0	0	0.0107	0.0516	0.0400	0.0116
1994	3	20	0	0	0	0.0074	0.0475	0.0405	0.0070
1994	3	21	0	0	0	0.0003	0.0410	0.0410	0.0000
1994	3	22	0	0	0	0.0718	0.0388	0.0388	0.0000
1994	3	23	0	0	0	0.5819	0.0753	0.0385	0.0368
1994	3	24	0	0	0	0.0007	0.2705	0.0381	0.2323
1994	3	25	0	0	0	0.1854	0.1110	0.0378	0.0732
1994	3	26	0	0	0	0.0001	0.0808	0.0374	0.0434
1994	3	27	0	0	0	0.1279	0.0516	0.0371	0.0146
1994	3	28	0	0	0	0.0430	0.0459	0.0367	0.0092
1994	3	29	0	0	0	0.0300	0.0505	0.0364	0.0141
1994	3	30	0	0	0	0.1591	0.0455	0.0360	0.0095
1994	3	31	0	0	0	0.3655	0.0445	0.0357	0.0089
1994	4	1	0	0	0	0.3285	0.1114	0.0353	0.0761
1994	4	2	0	0	0	0.0464	0.1193	0.0350	0.0844
1994	4	3	0	0	0	0.1439	0.0581	0.0346	0.0235
1994	4	4	0	0	0	0.0490	0.0648	0.0343	0.0306
1994	4	5	0	0	0	0.1827	0.0675	0.0339	0.0335
1994	4	6	0	0	0	0.0009	0.0745	0.0336	0.0409
1994	4	7	0	0	0	0.1879	0.0706	0.0332	0.0374
1994	4	8	0	0	0	0.3547	0.0767	0.0329	0.0439
1994	4	9	0	0	0	0.0538	0.1014	0.0325	0.0689
1994	4	10	0	0	0	0.0157	0.0655	0.0322	0.0333
1994	4	11	0	0	0	0.0000	0.0563	0.0318	0.0245
1994	4	12	0	0	0	0.2950	0.0480	0.0315	0.0165
1994	4	13	0	0	0	0.0060	0.0633	0.0311	0.0322
1994	4	14	0	0	0	0.0045	0.0490	0.0308	0.0183
1994	4	15	0	0	0	0.0050	0.0388	0.0304	0.0084
1994	4	16	0	0	0	0.0088	0.0342	0.0301	0.0042
1994	4	17	0	0	0	0.0010	0.0314	0.0297	0.0017
1994	4	18	0	0	0	0.0053	0.0297	0.0294	0.0004
1994	4	19	0	0	0	0.0064	0.0290	0.0290	0.0000
1994	4	20	0	0	0	0.1747	0.0281	0.0281	0.0000
1994	4	21	0	0	0	0.1248	0.0320	0.0280	0.0040
1994	4	22	0	0	0	0.1467	0.0379	0.0278	0.0101
1994	4	23	0	0	0	0.3864	0.0679	0.0277	0.0402
1994	4	24	0	0	0	0.0375	0.1060	0.0276	0.0784
1994	4	25	0	0	0	0.1744	0.0576	0.0275	0.0302
1994	4	26	0	0	0	0.0378	0.0456	0.0273	0.0183
1994	4	27	0	0	0	0.0211	0.0439	0.0272	0.0167
1994	4	28	0	0	0	0.0597	0.0353	0.0271	0.0082
1994	4	29	0	0	0	0.0000	0.0667	0.0270	0.0397
1994	4	30	0	0	0	0.0000	0.0429	0.0268	0.0160
1994	5	1	0	0	0	0.0000	0.0317	0.0267	0.0050
1994	5	2	0	0	0	0.0056	0.0280	0.0266	0.0015
1994	5	3	0	0	0	0.0211	0.0265	0.0265	0.0000
1994	5	4	0	0	0	0.0393	0.0254	0.0254	0.0000
1994	5	5	0	0	0	0.1645	0.0289	0.0248	0.0042
1994	5	6	0	0	0	0.0028	0.0413	0.0241	0.0172
1994	5	7	0	0	0	0.1095	0.0398	0.0235	0.0162
1994	5	8	0	0	0	0.0043	0.0283	0.0229	0.0054
1994	5	9	0	0	0	0.0032	0.0246	0.0223	0.0023
1994	5	10	0	0	0	0.0001	0.0227	0.0217	0.0011
1994	5	11	0	0	0	0.0000	0.0217	0.0210	0.0006
1994	5	12	0	0	0	0.0002	0.0208	0.0204	0.0004
1994	5	13	0	0	0	0.0000	0.0198	0.0198	0.0000
1994	5	14	0	0	0	0.0000	0.0190	0.0190	0.0000
1994	5	15	0	0	0	0.5497	0.0196	0.0196	0.0000
1994	5	16	0	0	0	0.0004	0.0270	0.0195	0.0074
1994	5	17	0	0	0	0.0009	0.0254	0.0194	0.0059
1994	5	18	0	0	0	0.0004	0.0209	0.0193	0.0016
1994	5	19	0	0	0	0.0000	0.0192	0.0192	0.0000
1994	5	20	0	0	0	0.0048	0.0192	0.0192	0.0000
1994	5	21	0	0	0	0.0917	0.0190	0.0190	0.0000
1994	5	22	0	0	0	0.2771	0.0191	0.0187	0.0004
1994	5	23	0	0	0	0.0535	0.0624	0.0184	0.0440
1994	5	24	0	0	0	0.0000	0.0336	0.0181	0.0155
1994	5	25	0	0	0	0.0000	0.0246	0.0178	0.0068
1994	5	26	0	0	0	0.0045	0.0211	0.0175	0.0036
1994	5	27	0	0	0	0.0032	0.0193	0.0172	0.0021
1994	5	28	0	0	0	0.0011	0.0180	0.0169	0.0011
1994	5	29	0	0	0	0.0000	0.0171	0.0166	0.0005
1994	5	30	0	0	0	0.0000	0.0164	0.0163	0.0001
1994	5	31	0	0	0	0.0000	0.0160	0.0160	0.0000
1994	6	1	0	0	0	0.0950	0.0150	0.0150	0.0000
1994	6	2	0	0	0	0.0314	0.0156	0.0156	0.0000
1994	6	3	0	0	0	0.2875	0.0160	0.0160	0.0000
1994	6	4	0	0	0	0.0653	0.0176	0.0176	0.0000
1994	6	5	0	0	0	0.0057	0.0258	0.0188	0.0069
1994	6	6	0	0	0	0.0497	0.0198	0.0198	0.0000
1994	6	7	0	0	0	0.0010	0.0166	0.0166	0.0000
1994	6	8	0	0	0	0.0214	0.0174	0.0174	0.0000
1994	6	9	0	0	0	0.0198	0.0155	0.0155	0.0000
1994	6	10	0	0	0	0.0010	0.0145	0.0145	0.0000
1994	6	11	0	0	0	0.0000	0.0140	0.0140	0.0000
1994	6	12	0	0	0	0.0000	0.0134	0.0134	0.0000
1994	6	13	0	0	0	0.0000	0.0130	0.0130	0.0000
1994	6	14	0	0	0	0.0000	0.0126	0.0126	0.0000
1994	6	15	0	0	0	0.0039	0.0120	0.0120	0.0000
1994	6	16	0	0	0	0.0942	0.0120	0.0120	0.0000
1994	6	17	0	0	0	0.0028	0.0120	0.0120	0.0000
1994	6	18	0	0	0	0.0115	0.0120	0.0120	0.0000
1994	6	19	0	0	0	0.0260	0.0120	0.0120	0.0000
1994	6	20	0	0	0	0.0007	0.0137	0.0123	0.0014
1994	6	21	0	0	0	0.1869	0.0149	0.0127	0.0022
1994	6	22	0	0	0	0.0020	0.0233	0.0130	0.0103
1994	6	23	0	0	0	0.0000	0.0209	0.0133	0.0075
1994	6	24	0	0	0	0.1428	0.0148	0.0137	0.0011
1994	6	25	0	0	0	0.1086	0.0139	0.0139	0.0000
1994	6	26	0	0	0	0.0184	0.0143	0.0143	0.0000
1994	6	27	0	0	0	0.0125	0.0137	0.0137	0.0000
1994	6	28	0	0	0	0.0001	0.0147	0.0134	0.0012
1994	6	29	0	0	0	0.0053	0.0138	0.0130	0.0008
1994	6	30	0	0	0	0.0000	0.0115	0.0115	0.0000
1994	7	1	0	0	0	0.0014	0.0108	0.0108	0.0000
1994	7	2	0	0	0	0.0007	0.0100	0.0100	0.0000
1994	7	3	0	0	0	0.0037	0.0100	0.0100	0.0000
1994	7	4	0	0	0	0.0365	0.0100	0.0100	0.0000
1994	7	5	0	0	0	0.0027	0.0100	0.0100	0.0000
1994	7	6	0	0	0	0.1364	0.0099	0.0099	0.0000
1994	7	7	0	0	0	0.0153	0.0100	0.0098	0.0002
1994	7	8	0	0	0	0.0000	0.0100	0.0098	0.0002
1994	7	9	0	0	0	0.0002	0.0100	0.0097	0.0003
1994	7	10	0	0	0	0.0077	0.0097	0.0097	0.0000
1994	7	11	0	0	0	0.0125	0.0090	0.0090	0.0000
1994	7	12	0	0	0	0.0167	0.0090	0.0090	0.0000
1994	7	13	0	0	0	0.0000	0.0090	0.0090	0.0000
1994	7	14	0	0	0	0.0073	0.0090	0.0090	0.0000
1994	7	15	0	0	0	0.0548	0.0087	0.0087	0.0000
1994	7	16	0	0	0	0.0000	0.0080	0.0080	0.0000
1994	7	17	0	0	0	0.0000	0.0080	0.0080	0.0000
1994	7	18	0	0	0	0.0000	0.0080	0.0080	0.0000
1994	7	19	0	0	0	0.0000	0.0080	0.0080	0.0000
1994	7	20	0	0	0	0.0000	0.0080	0.0080	0.0000
1994	7	21	0	0	0	0.0527	0.0080	0.0080	0.0000
1994	7	22	0	0	0	0.0005	0.0080	0.0080	0.0000
1994	7	23	0	0	0	0.0000	0.0080	0.0080	0.0000
1994	7	24	0	0	0	0.6602	0.0088	0.0088	0.0000
1994	7	25	0	0	0	0.0129	0.0118	0.0089	0.0028
1994	7	26	0	0	0	0.0235	0.0104	0.0089	0.0015
1994	7	27	0	0	0	0.2577	0.0098	0.0088	0.0010
1994	7	28	0	0	0	0.0001	0.0104	0.0088	0.0016
1994	7	29	0	0	0	0.0000	0.0092	0.0087	0.0004
1994	7	30	0	0	0	0.3110	0.0085	0.0085	0.0000
1994	7	31	0	0	0	0.1543	0.0101	0.0086	0.0015
1994	8	1	0	0	0	0.1765	0.0118	0.0086	0.0032
1994	8	2	0	0	0	0.0039	0.0106	0.0085	0.0021
1994	8	3	0	0	0	0.1879	0.0091	0.0085	0.0006
1994	8	4	0	0	0	0.3369	0.0092	0.0084	0.0008
1994	8	5	0	0	0	0.0240	0.0140	0.0084	0.0056
1994	8	6	0	0	0	0.0000	0.0128	0.0083	0.0045
1994	8	7	0	0	0	0.0028	0.0102	0.0083	0.0019
1994	8	8	0	0	0	0.0130	0.0094	0.0083	0.0011
1994	8	9	0	0	0	0.0022	0.0090	0.0082	0.0008
1994	8	10	0	0	0	0.0512	0.0082	0.0082	0.0000
1994	8	11	0	0	0	0.0878	0.0084	0.0081	0.0002
1994	8	12	0	0	0	0.0010	0.0090	0.0081	0.0009
1994	8	13	0	0	0	0.0000	0.0081	0.0081	0.0000
1994	8	14	0	0	0	0.0000	0.0080	0.0080	0.0000
1994	8	15	0	0	0	0.0000	0.0080	0.0080	0.0000
1994	8	16	0	0	0	0.0053	0.0077	0.0077	0.0000
1994	8	17	0	0	0	0.4826	0.0085	0.0085	0.0000
1994	8	18	0	0	0	0.0104	0.0104	0.0086	0.0018
1994	8	19	0	0	0	0.0023	0.0178	0.0087	0.0092
1994	8	20	0	0	0	0.0000	0.0118	0.0088	0.0031
1994	8	21	0	0	0	0.0001	0.0098	0.0089	0.0009
1994	8	22	0	0	0	0.0000	0.0090	0.0090	0.0000
1994	8	23	0	0	0	0.2622	0.0082	0.0082	0.0000
1994	8	24	0	0	0	0.2264	0.0093	0.0087	0.0007
1994	8	25	0	0	0	0.1418	0.0221	0.0092	0.0130
1994	8	26	0	0	0	0.0480	0.0412	0.0097	0.0315
1994	8	27	0	0	0	0.0819	0.0179	0.0102	0.0077
1994	8	28	0	0	0	0.0409	0.0151	0.0107	0.0045
1994	8	29	0	0	0	0.0013	0.0132	0.0111	0.0021
1994	8	30	0	0	0	0.0712	0.0115	0.0115	0.0000
1994	8	31	0	0	0	0.3859	0.0106	0.0106	0.0000
1994	9	1	0	0	0	0.2544	0.0150	0.0126	0.0024
1994	9	2	0	0	0	0.0007	0.0357	0.0131	0.0226
1994	9	3	0	0	0	0.0732	0.0173	0.0136	0.0037
1994	9	4	0	0	0	0.0590	0.0130	0.0130	0.0000
1994	9	5	0	0	0	0.0103	0.0120	0.0120	0.0000
1994	9	6	0	0	0	0.1813	0.0140	0.0140	0.0000
1994	9	7	0	0	0	0.0461	0.0131	0.0131	0.0000
1994	9	8	0	0	0	0.1227	0.0170	0.0161	0.0009
1994	9	9	0	0	0	0.1213	0.0158	0.0158	0.0000
1994	9	10	0	0	0	0.2452	0.0203	0.0171	0.0032
1994	9	11	0	0	0	0.1699	0.0450	0.0176	0.0274
1994	9	12	0	0	0	0.6744	0.0544	0.0181	0.0364
1994	9	13	0	0	0	0.1144	0.0843	0.0186	0.0658
1994	9	14	0	0	0	0.3045	0.0568	0.0191	0.0377
1994	9	15	0	0	0	0.4709	0.0667	0.0195	0.0471
1994	9	16	0	0	0	0.0194	0.0963	0.0200	0.0763
1994	9	17	0	0	0	0.0002	0.0428	0.0205	0.0223
1994	9	18	0	0	0	0.0030	0.0265	0.0210	0.0054
1994	9	19	0	0	0	0.1388	0.0215	0.0215	0.0000
1994	9	20	0	0	0	0.2324	0.0198	0.0198	0.0000
1994	9	21	0	0	0	0.0158	0.0237	0.0206	0.0031
1994	9	22	0	0	0	0.0001	0.0333	0.0214	0.0120
1994	9	23	0	0	0	0.0022	0.0221	0.0221	0.0000
1994	9	24	0	0	0	0.1910	0.0177	0.0177	0.0000
1994	9	25	0	0	0	0.5098	0.0277	0.0178	0.0099
1994	9	26	0	0	0	0.0012	0.0835	0.0178	0.0657
1994	9	27	0	0	0	0.0062	0.0378	0.0179	0.0199
1994	9	28	0	0	0	0.0000	0.0257	0.0179	0.0078
1994	9	29	0	0	0	0.0000	0.0208	0.0180	0.0029
1994	9	30	0	0	0	0.0040	0.0180	0.0180	0.0000
1994	10	1	0	0	0	0.2043	0.0164	0.0164	0.0000
1994	10	2	0	0	0	0.3665	0.0181	0.0162	0.0019
1994	10	3	0	0	0	0.3372	0.0558	0.0160	0.0398
1994	10	4	0	0	0	0.0234	0.0792	0.0158	0.0634
1994	10	5	0	0	0	0.0003	0.0369	0.0156	0.0213
1994	10	6	0	0	0	0.0002	0.0280	0.0154	0.0126
1994	10	7	0	0	0	0.0144	0.0227	0.0151	0.0076
1994	10	8	0	0	0	0.0023	0.0198	0.0149	0.0049
1994	10	9	0	0	0	0.0001	0.0191	0.0147	0.0043
1994	10	10	0	0	0	0.0000	0.0176	0.0145	0.0030
1994	10	11	0	0	0	0.0000	0.0163	0.0143	0.0020
1994	10	12	0	0	0	0.0000	0.0152	0.0141	0.0011
1994	10	13	0	0	0	0.0003	0.0145	0.0139	0.0006
1994	10	14	0	0	0	0.0000	0.0140	0.0137	0.0003
1994	10	15	0	0	0	0.0367	0.0134	0.0134	0.0000
1994	10	16	0	0	0	0.0943	0.0130	0.0130	0.0000
1994	10	17	0	0	0	0.0000	0.0134	0.0134	0.0000
1994	10	18	0	0	0	0.0000	0.0136	0.0136	0.0000
1994	10	19	0	0	0	0.1467	0.0130	0.0130	0.0000
1994	10	20	0	0	0	0.6145	0.0179	0.0179	0.0000
1994	10	21	0	0	0	0.0889	0.0481	0.0201	0.0280
1994	10	22	0	0	0	0.4270	0.0409	0.0215	0.0194
1994	10	23	0	0	0	0.2523	0.1101	0.0229	0.0871
1994	10	24	0	0	0	0.0125	0.1435	0.0244	0.1191
1994	10	25	0	0	0	0.2698	0.0591	0.0258	0.0334
1994	10	26	0	0	0	0.0193	0.0551	0.0272	0.0279
1994	10	27	0	0	0	0.0257	0.0503	0.0286	0.0217
1994	10	28	0	0	0	0.0168	0.0379	0.0300	0.0078
1994	10	29	0	0	0	0.0515	0.0315	0.0315	0.0000
1994	10	30	0	0	0	0.2147	0.0292	0.0292	0.0000
1994	10	31	0	0	0	0.1368	0.0386	0.0292	0.0094
1994	11	1	0	0	0	0.0123	0.0803	0.0291	0.0512
1994	11	2	0	0	0	0.0039	0.0471	0.0291	0.0180
1994	11	3	0	0	0	0.3241	0.0328	0.0290	0.0038
1994	11	4	0	0	0	0.1339	0.0562	0.0290	0.0272
1994	11	5	0	0	0	0.6235	0.0826	0.0289	0.0537
1994	11	6	0	0	0	0.0208	0.1425	0.0289	0.1136
1994	11	7	0	0	0	0.0047	0.0729	0.0288	0.0441
1994	11	8	0	0	0	0.0465	0.0477	0.0288	0.0190
1994	11	9	0	0	0	0.2447	0.0409	0.0287	0.0122
1994	11	10	0	0	0	0.0395	0.0661	0.0287	0.0374
1994	11	11	0	0	0	0.0298	0.0586	0.0286	0.0300
1994	11	12	0	0	0	0.4701	0.0518	0.0285	0.0233
1994	11	13	0	0	0	0.2210	0.1254	0.0285	0.0969
1994	11	14	0	0	0	0.3720	0.2091	0.0284	0.1806
1994	11	15	0	0	0	0.1541	0.2149	0.0284	0.1865
1994	11	16	0	0	0	0.0671	0.1440	0.0283	0.1156
1994	11	17	0	0	0	0.0884	0.0837	0.0283	0.0555
1994	11	18	0	0	0	0.3856	0.0773	0.0282	0.0491
1994	11	19	0	0	0	0.0667	0.1073	0.0282	0.0791
1994	11	20	0	0	0	0.3218	0.1636	0.0281	0.1355
1994	11	21	0	0	0	0.0028	0.1405	0.0281	0.1124
1994	11	22	0	0	0	0.0016	0.0796	0.0280	0.0516
1994	11	23	0	0	0	0.0199	0.0578	0.0280	0.0298
1994	11	24	0	0	0	0.0070	0.0492	0.0279	0.0213
1994	11	25	0	0	0	0.0045	0.0451	0.0278	0.0172
1994	11	26	0	0	0	0.0045	0.0399	0.0278	0.0121
1994	11	27	0	0	0	0.0005	0.0365	0.0277	0.0088
1994	11	28	0	0	0	0.0005	0.0333	0.0277	0.0057
1994	11	29	0	0	0	0.0002	0.0310	0.0276	0.0034
1994	11	30	0	0	0	0.0003	0.0292	0.0276	0.0016
1994	12	1	0	0	0	0.0047	0.0275	0.0275	0.0000
1994	12	2	0	0	0	0.0029	0.0264	0.0264	0.0000
1994	12	3	0	0	0	0.3124	0.0266	0.0266	0.0000
1994	12	4	0	0	0	0.6158	0.0648	0.0309	0.0340
1994	12	5	0	0	0	0.2584	0.1753	0.0352	0.1401
1994	12	6	0	0	0	0.0839	0.1527	0.0395	0.1132
1994	12	7	0	0	0	0.3947	0.1313	0.0438	0.0875
1994	12	8	0	0	0	0.3557	0.1757	0.0481	0.1275
1994	12	9	0	0	0	0.0361	0.2003	0.0524	0.1478
1994	12	10	0	0	0	0.1798	0.1033	0.0568	0.0465
1994	12	11	0	0	0	0.1804	0.1593	0.0611	0.0982
1994	12	12	0	0	0	0.0615	0.2044	0.0654	0.1390
1994	12	13	0	0	0	0.5158	0.1594	0.0697	0.0897
1994	12	14	0	0	0	0.0092	0.1720	0.0740	0.0979
1994	12	15	0	0	0	0.0190	0.1125	0.0784	0.0341
1994	12	16	0	0	0	0.0097	0.0827	0.0827	0.0000
1994	12	17	0	0	0	0.2577	0.0744	0.0744	0.0000
1994	12	18	0	0	0	0.1988	0.1137	0.0694	0.0443
1994	12	19	0	0	0	0.0561	0.1249	0.0645	0.0604
1994	12	20	0	0	0	0.0010	0.0973	0.0595	0.0378
1994	12	21	0	0	0	0.0003	0.0653	0.0545	0.0108
1994	12	22	0	0	0	0.0005	0.0522	0.0496	0.0027
1994	12	23	0	0	0	0.0106	0.0446	0.0446	0.0000
1994	12	24	0	0	0	0.0053	0.0411	0.0411	0.0000
1994	12	25	0	0	0	0.0988	0.0479	0.0479	0.0000
1994	12	26	0	0	0	0.3691	0.0554	0.0487	0.0067
1994	12	27	0	0	0	0.3194	0.1379	0.0495	0.0884
1994	12	28	0	0	0	0.6666	0.1642	0.0503	0.1139
1994	12	29	0	0	0	0.3285	0.3377	0.0511	0.2867
1994	12	30	0	0	0	0.3069	0.3323	0.0519	0.2804
1994	12	31	0	0	0	0.3240	0.2612	0.0527	0.2085
1995	1	1	0	0	0	0.0024	0.1872	0.0535	0.1337
1995	1	2	0	0	0	0.0001	0.1092	0.0543	0.0549
1995	1	3	0	0	0	0.0337	0.0727	0.0551	0.0175
1995	1	4	0	0	0	0.0830	0.0588	0.0559	0.0029
1995	1	5	0	0	0	0.2382	0.0620	0.0567	0.0053
1995	1	6	0	0	0	0.0053	0.1698	0.0576	0.1123
1995	1	7	0	0	0	0.0135	0.1045	0.0584	0.0461
1995	1	8	0	0	0	0.0671	0.0814	0.0592	0.0222
1995	1	9	0	0	0	0.0696	0.0900	0.0600	0.0300
1995	1	10	0	0	0	0.4287	0.0772	0.0608	0.0165
1995	1	11	0	0	0	0.0007	0.1417	0.0616	0.0801
1995	1	12	0	0	0	0.0022	0.1026	0.0624	0.0402
1995	1	13	0	0	0	0.0101	0.0632	0.0632	0.0000
1995	1	14	0	0	0	0.0610	0.0576	0.0576	0.0000
1995	1	15	0	0	0	0.0168	0.0648	0.0588	0.0060
1995	1	16	0	0	0	0.1669	0.0634	0.0600	0.0034
1995	1	17	0	0	0	0.4035	0.0665	0.0612	0.0053
1995	1	18	0	0	0	0.0204	0.1457	0.0624	0.0834
1995	1	19	0	0	0	0.3508	0.1110	0.0635	0.0475
1995	1	20	0	0	0	0.1374	0.1146	0.0647	0.0499
1995	1	21	0	0	0	0.6958	0.1168	0.0659	0.0508
1995	1	22	0	0	0	0.0645	0.2225	0.0671	0.1555
1995	1	23	0	0	0	0.1425	0.1751	0.0683	0.1068
1995	1	24	0	0	0	0.0101	0.1592	0.0694	0.0898
1995	1	25	0	0	0	0.2830	0.1146	0.0706	0.0440
1995	1	26	0	0	0	0.5654	0.1205	0.0718	0.0486
1995	1	27	0	0	0	0.2647	0.1418	0.0730	0.0688
1995	1	28	0	0	0	0.3430	0.1305	0.0742	0.0563
1995	1	29	0	0	0	0.0817	0.3142	0.0754	0.2388
1995	1	30	0	0	0	0.0118	0.2763	0.0765	0.1997
1995	1	31	0	0	0	1.3959	0.2065	0.0777	0.1288
1995	2	1	0	0	0	0.0357	0.4237	0.0789	0.3448
1995	2	2	0	0	0	0.0051	0.4067	0.0801	0.3266
1995	2	3	0	0	0	0.0675	0.2647	0.0813	0.1834
1995	2	4	0	0	0	0.0047	0.2087	0.0825	0.1263
1995	2	5	0	0	0	0.0039	0.1344	0.0836	0.0508
1995	2	6	0	0	0	0.0054	0.0995	0.0848	0.0146
1995	2	7	0	0	0	0.1829	0.0860	0.0860	0.0000
1995	2	8	0	0	0	0.0785	0.0824	0.0813	0.0011
1995	2	9	0	0	0	0.0298	0.0791	0.0766	0.0025
1995	2	10	0	0	0	0.3325	0.0719	0.0719	0.0000
1995	2	11	0	0	0	0.5472	0.1033	0.0734	0.0299
1995	2	12	0	0	0	0.1547	0.2715	0.0749	0.1966
1995	2	13	0	0	0	0.2371	0.2339	0.0764	0.1575
1995	2	14	0	0	0	0.2262	0.1850	0.0779	0.1071
1995	2	15	0	0	0	0.4052	0.1596	0.0793	0.0802
1995	2	16	0	0	0	0.2965	NaN	0.0808	NaN
1995	2	17	0	0	0	0.0700	0.1941	0.0823	0.1118
1995	2	18	0	0	0	0.2472	0.1433	0.0838	0.0595
1995	2	19	0	0	0	0.1445	0.1636	0.0853	0.0783
1995	2	20	0	0	0	0.2158	0.1570	0.0868	0.0701
1995	2	21	0	0	0	0.0517	0.1619	0.0883	0.0736
1995	2	22	0	0	0	1.0587	0.1411	0.0898	0.0513
1995	2	23	0	0	0	0.0870	0.3364	0.0913	0.2451
1995	2	24	0	0	0	0.0110	0.2514	0.0928	0.1586
1995	2	25	0	0	0	0.0012	0.1311	0.0943	0.0368
1995	2	26	0	0	0	0.0205	0.0958	0.0958	0.0000
1995	2	27	0	0	0	0.0413	0.0755	0.0755	0.0000
1995	2	28	0	0	0	0.1449	0.0952	0.0747	0.0205
1995	3	1	0	0	0	0.3647	0.1626	0.0739	0.0886
1995	3	2	0	0	0	0.0405	0.1367	0.0732	0.0635
